Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Urban  18-69,2015,Estimated,,110143117,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Urban  18-69 - Under treatment,Urban,93.31
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Urban  18-69,2015,Lower Bound,,108252195,,,,Urban  18-69 - Under treatment,Urban,27.97
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Urban  18-69,2015,Upper Bound,,86685797,,,,Urban  18-69 - Under treatment,Urban,77.29
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Area,Rural,2015,Estimated,21,86685797,viz_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Rural - Under treatment,Total,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Area,Rural,2015,Lower Bound,16.06,115321525,,,,Rural - Under treatment,Total,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Area,Rural,2015,Upper Bound,25.94,34568032,,,,Rural - Under treatment,Total,16.9
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Area,Urban,2015,Estimated,23.21,115321525,viz_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Urban - Under treatment,Total,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Area,Urban,2015,Lower Bound,17.75,34568032,,,,Urban - Under treatment,Total,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Area,Urban,2015,Upper Bound,28.67,95522459,,,,Urban - Under treatment,Total,16.9
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Men,2015,Estimated,17.5,113208141,viz_sex,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,table_total,Men - Under treatment,Total,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Men,2015,Lower Bound,9.6,110674553,,,table_total,Men - Under treatment,Total,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Men,2015,Upper Bound,25.4,84152209,,,table_total,Men - Under treatment,Total,16.9
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Women,2015,Estimated,26.1,92828204,viz_sex,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,table_total,Women - Under treatment,Total,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Women,2015,Lower Bound,18.8,113208141,,,table_total,Women - Under treatment,Total,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Women,2015,Upper Bound,33.4,110674553,,,table_total,Women - Under treatment,Total,16.9
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 18-29,2015,Estimated,0,20886655,viz_men_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Men 18-29 - Under treatment,Men,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 18-29,2015,Lower Bound,0,69185500,,,,Men 18-29 - Under treatment,Men,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 18-29,2015,Upper Bound,0,34914083,,,,Men 18-29 - Under treatment,Men,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 30-49,2015,Estimated,10.2,113208141,viz_men_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Men 30-49 - Under treatment,Men,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 30-49,2015,Lower Bound,0,110674553,,,,Men 30-49 - Under treatment,Men,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 30-49,2015,Upper Bound,21.4,84152209,,,,Men 30-49 - Under treatment,Men,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 50-69,2015,Estimated,26.3,84152209,viz_men_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Men 50-69 - Under treatment,Men,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 50-69,2015,Lower Bound,13.8,20886655,,,,Men 50-69 - Under treatment,Men,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men 50-69,2015,Upper Bound,38.7,69185500,,,,Men 50-69 - Under treatment,Men,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men  18-69,2015,Estimated,17.5,110674553,viz_men_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Men  18-69 - Under treatment,Men,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men  18-69,2015,Lower Bound,9.6,84152209,,,,Men  18-69 - Under treatment,Men,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men  18-69,2015,Upper Bound,25.4,20886655,,,,Men  18-69 - Under treatment,Men,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 18-29,2015,Estimated,0,108252195,viz_women_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Women 18-29 - Under treatment,Women,75.11
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 18-29,2015,Lower Bound,0,86685797,,,,Women 18-29 - Under treatment,Women,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 18-29,2015,Upper Bound,0,115321525,,,,Women 18-29 - Under treatment,Women,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 30-49,2015,Estimated,14.2,69185500,viz_women_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Women 30-49 - Under treatment,Women,75.11
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 30-49,2015,Lower Bound,4.2,34914083,,,,Women 30-49 - Under treatment,Women,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 30-49,2015,Upper Bound,24.2,110143117,,,,Women 30-49 - Under treatment,Women,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 50-69,2015,Estimated,36.8,110143117,viz_women_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Women 50-69 - Under treatment,Women,75.11
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 50-69,2015,Lower Bound,25.9,108252195,,,,Women 50-69 - Under treatment,Women,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women 50-69,2015,Upper Bound,47.7,86685797,,,,Women 50-69 - Under treatment,Women,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women  18-69,2015,Estimated,26.1,34914083,viz_women_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Women  18-69 - Under treatment,Women,75.11
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women  18-69,2015,Lower Bound,18.8,110143117,,,,Women  18-69 - Under treatment,Women,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women  18-69,2015,Upper Bound,33.4,108252195,,,,Women  18-69 - Under treatment,Women,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2015,Estimated,,34493878,viz_sex_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Rural Men - Under treatment,Men,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2015,Lower Bound,,92828204,,,,Rural Men - Under treatment,Men,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2015,Upper Bound,,113208141,,,,Rural Men - Under treatment,Men,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2015,Estimated,,95522459,viz_sex_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Rural Women - Under treatment,Women,75.11
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2015,Lower Bound,,82817441,,,,Rural Women - Under treatment,Women,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2015,Upper Bound,,34493878,,,,Rural Women - Under treatment,Women,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2015,Estimated,,92828204,viz_sex_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Urban Men - Under treatment,Men,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2015,Lower Bound,,113208141,,,,Urban Men - Under treatment,Men,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2015,Upper Bound,,110674553,,,,Urban Men - Under treatment,Men,68.09
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2015,Estimated,,82817441,viz_sex_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,,Urban Women - Under treatment,Women,75.11
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2015,Lower Bound,,34493878,,,,Urban Women - Under treatment,Women,91.6
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2015,Upper Bound,,92828204,,,,Urban Women - Under treatment,Women,89.55
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Total,Total,2015,Estimated,22.1,110674553,viz_total,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,table_total,1.Total - Under treatment,,
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Total,Total,2015,Lower Bound,16.9,84152209,,,table_total,1.Total - Under treatment,,
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Total,Total,2015,Upper Bound,27.3,20886655,,,table_total,1.Total - Under treatment,,
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,18-29,2015,Estimated,0,110674553,viz_age,Percentage who had seen a traditional healer for raised cholesterol,,18-29 - Seen a traditional healer,Total,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,18-29,2015,Lower Bound,0,84152209,,,,18-29 - Seen a traditional healer,Total,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,18-29,2015,Upper Bound,0,20886655,,,,18-29 - Seen a traditional healer,Total,89.12
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,30-49,2015,Estimated,9.4,34493878,viz_age,Percentage who had seen a traditional healer for raised cholesterol,,30-49 - Seen a traditional healer,Total,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,30-49,2015,Lower Bound,2.3,92828204,,,,30-49 - Seen a traditional healer,Total,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,30-49,2015,Upper Bound,16.6,113208141,,,,30-49 - Seen a traditional healer,Total,89.12
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,50-69,2015,Estimated,5.4,113208141,viz_age,Percentage who had seen a traditional healer for raised cholesterol,,50-69 - Seen a traditional healer,Total,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,50-69,2015,Lower Bound,1.2,110674553,,,,50-69 - Seen a traditional healer,Total,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,50-69,2015,Upper Bound,9.6,84152209,,,,50-69 - Seen a traditional healer,Total,89.12
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age, 18-69,2015,Estimated,6.6,92828204,viz_age,Percentage who had seen a traditional healer for raised cholesterol,, 18-69 - Seen a traditional healer,Total,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age, 18-69,2015,Lower Bound,3,113208141,,,, 18-69 - Seen a traditional healer,Total,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age, 18-69,2015,Upper Bound,10.3,110674553,,,, 18-69 - Seen a traditional healer,Total,89.12
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 18-29,2015,Estimated,,82817441,viz_age_area,Percentage who had seen a traditional healer for raised cholesterol,,Rural 18-29 - Seen a traditional healer,Rural,77.29
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 18-29,2015,Lower Bound,,34493878,,,,Rural 18-29 - Seen a traditional healer,Rural,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 18-29,2015,Upper Bound,,92828204,,,,Rural 18-29 - Seen a traditional healer,Rural,27.91
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 30-49,2015,Estimated,,110143117,viz_age_area,Percentage who had seen a traditional healer for raised cholesterol,,Rural 30-49 - Seen a traditional healer,Rural,77.29
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 30-49,2015,Lower Bound,,108252195,,,,Rural 30-49 - Seen a traditional healer,Rural,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 30-49,2015,Lower Bound,,86685797,,,,Rural 30-49 - Seen a traditional healer,Rural,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 50-69,2015,Estimated,,34568032,viz_age_area,Percentage who had seen a traditional healer for raised cholesterol,,Rural 50-69 - Seen a traditional healer,Rural,77.29
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 50-69,2015,Lower Bound,,95522459,,,,Rural 50-69 - Seen a traditional healer,Rural,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural 50-69,2015,Upper Bound,,82817441,,,,Rural 50-69 - Seen a traditional healer,Rural,27.91
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural  18-69,2015,Estimated,,86685797,viz_age_area,Percentage who had seen a traditional healer for raised cholesterol,,Rural  18-69 - Seen a traditional healer,Rural,77.29
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural  18-69,2015,Lower Bound,,115321525,,,,Rural  18-69 - Seen a traditional healer,Rural,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural  18-69,2015,Upper Bound,,34568032,,,,Rural  18-69 - Seen a traditional healer,Rural,27.91
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 18-29,2015,Estimated,,34493878,viz_age_area,Percentage who had seen a traditional healer for raised cholesterol,,Urban 18-29 - Seen a traditional healer,Urban,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 18-29,2015,Lower Bound,,92828204,,,,Urban 18-29 - Seen a traditional healer,Urban,27.91
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 18-29,2015,Upper Bound,,113208141,,,,Urban 18-29 - Seen a traditional healer,Urban,75.11
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 30-49,2015,Estimated,,108252195,viz_age_area,Percentage who had seen a traditional healer for raised cholesterol,,Urban 30-49 - Seen a traditional healer,Urban,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 30-49,2015,Lower Bound,,86685797,,,,Urban 30-49 - Seen a traditional healer,Urban,27.91
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 30-49,2015,Upper Bound,,115321525,,,,Urban 30-49 - Seen a traditional healer,Urban,75.11
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 50-69,2015,Estimated,,95522459,viz_age_area,Percentage who had seen a traditional healer for raised cholesterol,,Urban 50-69 - Seen a traditional healer,Urban,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 50-69,2015,Lower Bound,,82817441,,,,Urban 50-69 - Seen a traditional healer,Urban,27.91
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban 50-69,2015,Upper Bound,,34493878,,,,Urban 50-69 - Seen a traditional healer,Urban,75.11
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban  18-69,2015,Estimated,,115321525,viz_age_area,Percentage who had seen a traditional healer for raised cholesterol,,Urban  18-69 - Seen a traditional healer,Urban,67.01
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban  18-69,2015,Lower Bound,,34568032,,,,Urban  18-69 - Seen a traditional healer,Urban,27.91
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban  18-69,2015,Upper Bound,,95522459,,,,Urban  18-69 - Seen a traditional healer,Urban,75.11
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Area,Rural,2015,Estimated,6.27,95522459,viz_area,Percentage who had seen a traditional healer for raised cholesterol,,Rural - Seen a traditional healer,Total,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Area,Rural,2015,Lower Bound,2.85,82817441,,,,Rural - Seen a traditional healer,Total,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Area,Rural,2015,Upper Bound,9.79,34493878,,,,Rural - Seen a traditional healer,Total,89.12
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Area,Urban,2015,Estimated,6.93,82817441,viz_area,Percentage who had seen a traditional healer for raised cholesterol,,Urban - Seen a traditional healer,Total,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Area,Urban,2015,Lower Bound,3.15,34493878,,,,Urban - Seen a traditional healer,Total,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Area,Urban,2015,Upper Bound,10.82,92828204,,,,Urban - Seen a traditional healer,Total,89.12
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex,Men,2015,Estimated,5,20886655,viz_sex,Percentage who had seen a traditional healer for raised cholesterol,table_total,Men - Seen a traditional healer,Total,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex,Men,2015,Lower Bound,0.1,69185500,,,table_total,Men - Seen a traditional healer,Total,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex,Men,2015,Upper Bound,9.9,34914083,,,table_total,Men - Seen a traditional healer,Total,89.12
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex,Women,2015,Estimated,8,84152209,viz_sex,Percentage who had seen a traditional healer for raised cholesterol,table_total,Women - Seen a traditional healer,Total,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex,Women,2015,Lower Bound,2.4,20886655,,,table_total,Women - Seen a traditional healer,Total,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex,Women,2015,Upper Bound,13.6,69185500,,,table_total,Women - Seen a traditional healer,Total,89.12
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 18-29,2015,Estimated,0,110143117,viz_men_age,Percentage who had seen a traditional healer for raised cholesterol,,Men 18-29 - Seen a traditional healer,Men,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 18-29,2015,Lower Bound,0,108252195,,,,Men 18-29 - Seen a traditional healer,Men,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 18-29,2015,Upper Bound,0,86685797,,,,Men 18-29 - Seen a traditional healer,Men,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 30-49,2015,Estimated,9.8,20886655,viz_men_age,Percentage who had seen a traditional healer for raised cholesterol,,Men 30-49 - Seen a traditional healer,Men,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 30-49,2015,Lower Bound,0,69185500,,,,Men 30-49 - Seen a traditional healer,Men,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 30-49,2015,Upper Bound,20.7,34914083,,,,Men 30-49 - Seen a traditional healer,Men,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 50-69,2015,Estimated,1.9,34914083,viz_men_age,Percentage who had seen a traditional healer for raised cholesterol,,Men 50-69 - Seen a traditional healer,Men,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 50-69,2015,Lower Bound,0,110143117,,,,Men 50-69 - Seen a traditional healer,Men,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men 50-69,2015,Upper Bound,5.7,108252195,,,,Men 50-69 - Seen a traditional healer,Men,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men  18-69,2015,Estimated,5,69185500,viz_men_age,Percentage who had seen a traditional healer for raised cholesterol,,Men  18-69 - Seen a traditional healer,Men,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men  18-69,2015,Lower Bound,0.1,34914083,,,,Men  18-69 - Seen a traditional healer,Men,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men  18-69,2015,Upper Bound,9.9,110143117,,,,Men  18-69 - Seen a traditional healer,Men,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 18-29,2015,Estimated,0,34568032,viz_women_age,Percentage who had seen a traditional healer for raised cholesterol,,Women 18-29 - Seen a traditional healer,Women,68.09
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 18-29,2015,Lower Bound,0,95522459,,,,Women 18-29 - Seen a traditional healer,Women,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 18-29,2015,Upper Bound,0,82817441,,,,Women 18-29 - Seen a traditional healer,Women,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 30-49,2015,Estimated,9,108252195,viz_women_age,Percentage who had seen a traditional healer for raised cholesterol,,Women 30-49 - Seen a traditional healer,Women,68.09
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 30-49,2015,Lower Bound,0,86685797,,,,Women 30-49 - Seen a traditional healer,Women,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 30-49,2015,Upper Bound,18.9,115321525,,,,Women 30-49 - Seen a traditional healer,Women,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 50-69,2015,Estimated,8.2,115321525,viz_women_age,Percentage who had seen a traditional healer for raised cholesterol,,Women 50-69 - Seen a traditional healer,Women,68.09
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 50-69,2015,Lower Bound,1.1,34568032,,,,Women 50-69 - Seen a traditional healer,Women,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women 50-69,2015,Upper Bound,15.2,95522459,,,,Women 50-69 - Seen a traditional healer,Women,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women  18-69,2015,Estimated,8,86685797,viz_women_age,Percentage who had seen a traditional healer for raised cholesterol,,Women  18-69 - Seen a traditional healer,Women,68.09
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women  18-69,2015,Lower Bound,2.4,115321525,,,,Women  18-69 - Seen a traditional healer,Women,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women  18-69,2015,Upper Bound,13.6,34568032,,,,Women  18-69 - Seen a traditional healer,Women,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Men,2015,Estimated,,110674553,viz_sex_area,Percentage who had seen a traditional healer for raised cholesterol,,Rural Men - Seen a traditional healer,Men,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Men,2015,Lower Bound,,84152209,,,,Rural Men - Seen a traditional healer,Men,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Men,2015,Upper Bound,,20886655,,,,Rural Men - Seen a traditional healer,Men,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Women,2015,Estimated,,92828204,viz_sex_area,Percentage who had seen a traditional healer for raised cholesterol,,Rural Women - Seen a traditional healer,Women,68.09
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Women,2015,Lower Bound,,113208141,,,,Rural Women - Seen a traditional healer,Women,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Women,2015,Upper Bound,,110674553,,,,Rural Women - Seen a traditional healer,Women,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Men,2015,Estimated,,84152209,viz_sex_area,Percentage who had seen a traditional healer for raised cholesterol,,Urban Men - Seen a traditional healer,Men,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Men,2015,Lower Bound,,20886655,,,,Urban Men - Seen a traditional healer,Men,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Men,2015,Upper Bound,,69185500,,,,Urban Men - Seen a traditional healer,Men,28.25
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Women,2015,Estimated,,113208141,viz_sex_area,Percentage who had seen a traditional healer for raised cholesterol,,Urban Women - Seen a traditional healer,Women,68.09
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Women,2015,Lower Bound,,110674553,,,,Urban Women - Seen a traditional healer,Women,16.9
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Women,2015,Upper Bound,,84152209,,,,Urban Women - Seen a traditional healer,Women,55.98
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Total,Total,2015,Estimated,6.6,69185500,viz_total,Percentage who had seen a traditional healer for raised cholesterol,table_total,1.Total - Seen a traditional healer,,
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Total,Total,2015,Lower Bound,3,34914083,,,table_total,1.Total - Seen a traditional healer,,
Percentage who had seen a traditional healer for raised cholesterol,Seen a traditional healer,Total,Total,2015,Upper Bound,10.3,110143117,,,table_total,1.Total - Seen a traditional healer,,
