Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Average hip circumference (cm),Average hip circumference,Age by Area,Urban 50-69,2015,Estimated,,,viz_age_area,Average hip circumference (cm),,Urban 50-69 - Average hip circumference,Urban,7.294
Average hip circumference (cm),Average hip circumference,Age by Area,Urban 50-69,2015,Lower Bound,,,,,,Urban 50-69 - Average hip circumference,Urban,3.035
Average hip circumference (cm),Average hip circumference,Age by Area,Urban 50-69,2015,Upper Bound,,,,,,Urban 50-69 - Average hip circumference,Urban,11.49
Average hip circumference (cm),Average hip circumference,Age by Area,Urban  18-69,2015,Estimated,,,viz_age_area,Average hip circumference (cm),,Urban  18-69 - Average hip circumference,Urban,7.294
Average hip circumference (cm),Average hip circumference,Age by Area,Urban  18-69,2015,Lower Bound,,,,,,Urban  18-69 - Average hip circumference,Urban,3.035
Average hip circumference (cm),Average hip circumference,Age by Area,Urban  18-69,2015,Upper Bound,,,,,,Urban  18-69 - Average hip circumference,Urban,11.49
Average hip circumference (cm),Average hip circumference,Area,Rural,2015,Estimated,85.79,,viz_area,Average hip circumference (cm),,Rural - Average hip circumference,Total,6.084
Average hip circumference (cm),Average hip circumference,Area,Rural,2015,Lower Bound,85.31,,,,,Rural - Average hip circumference,Total,7.294
Average hip circumference (cm),Average hip circumference,Area,Rural,2015,Upper Bound,86.26,,,,,Rural - Average hip circumference,Total,3.035
Average hip circumference (cm),Average hip circumference,Area,Urban,2015,Estimated,94.82,,viz_area,Average hip circumference (cm),,Urban - Average hip circumference,Total,6.084
Average hip circumference (cm),Average hip circumference,Area,Urban,2015,Lower Bound,94.29,,,,,Urban - Average hip circumference,Total,7.294
Average hip circumference (cm),Average hip circumference,Area,Urban,2015,Upper Bound,95.34,,,,,Urban - Average hip circumference,Total,3.035
Average hip circumference (cm),Average hip circumference,Sex,Men,2015,Estimated,90.7,,viz_sex,Average hip circumference (cm),table_total,Men - Average hip circumference,Total,6.084
Average hip circumference (cm),Average hip circumference,Sex,Men,2015,Lower Bound,90.1,,,,table_total,Men - Average hip circumference,Total,7.294
Average hip circumference (cm),Average hip circumference,Sex,Men,2015,Upper Bound,91.2,,,,table_total,Men - Average hip circumference,Total,3.035
Average hip circumference (cm),Average hip circumference,Sex,Women,2015,Estimated,90,,viz_sex,Average hip circumference (cm),table_total,Women - Average hip circumference,Total,6.084
Average hip circumference (cm),Average hip circumference,Sex,Women,2015,Lower Bound,89.5,,,,table_total,Women - Average hip circumference,Total,7.294
Average hip circumference (cm),Average hip circumference,Sex,Women,2015,Upper Bound,90.5,,,,table_total,Women - Average hip circumference,Total,3.035
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 18-29,2015,Estimated,89.5,,viz_men_age,Average hip circumference (cm),,Men 18-29 - Average hip circumference,Men,1.995
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 18-29,2015,Lower Bound,88.3,,,,,Men 18-29 - Average hip circumference,Men,7.088
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 18-29,2015,Upper Bound,90.7,,,,,Men 18-29 - Average hip circumference,Men,9.583
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 30-49,2015,Estimated,91.3,,viz_men_age,Average hip circumference (cm),,Men 30-49 - Average hip circumference,Men,1.995
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 30-49,2015,Lower Bound,90.8,,,,,Men 30-49 - Average hip circumference,Men,7.088
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 30-49,2015,Upper Bound,91.9,,,,,Men 30-49 - Average hip circumference,Men,9.583
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 50-69,2015,Estimated,91.2,,viz_men_age,Average hip circumference (cm),,Men 50-69 - Average hip circumference,Men,1.995
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 50-69,2015,Lower Bound,90.5,,,,,Men 50-69 - Average hip circumference,Men,7.088
Average hip circumference (cm),Average hip circumference,Sex by Age,Men 50-69,2015,Upper Bound,91.9,,,,,Men 50-69 - Average hip circumference,Men,9.583
Average hip circumference (cm),Average hip circumference,Sex by Age,Men  18-69,2015,Estimated,90.7,,viz_men_age,Average hip circumference (cm),,Men  18-69 - Average hip circumference,Men,1.995
Average hip circumference (cm),Average hip circumference,Sex by Age,Men  18-69,2015,Lower Bound,90.1,,,,,Men  18-69 - Average hip circumference,Men,7.088
Average hip circumference (cm),Average hip circumference,Sex by Age,Men  18-69,2015,Upper Bound,91.2,,,,,Men  18-69 - Average hip circumference,Men,9.583
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 18-29,2015,Estimated,88.5,,viz_women_age,Average hip circumference (cm),,Women 18-29 - Average hip circumference,Women,1.055
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 18-29,2015,Lower Bound,87.5,,,,,Women 18-29 - Average hip circumference,Women,8.957
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 18-29,2015,Upper Bound,89.5,,,,,Women 18-29 - Average hip circumference,Women,4.341
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 30-49,2015,Estimated,90.7,,viz_women_age,Average hip circumference (cm),,Women 30-49 - Average hip circumference,Women,1.055
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 30-49,2015,Lower Bound,90.1,,,,,Women 30-49 - Average hip circumference,Women,8.957
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 30-49,2015,Upper Bound,91.2,,,,,Women 30-49 - Average hip circumference,Women,4.341
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 50-69,2015,Estimated,90.7,,viz_women_age,Average hip circumference (cm),,Women 50-69 - Average hip circumference,Women,1.055
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 50-69,2015,Lower Bound,90,,,,,Women 50-69 - Average hip circumference,Women,8.957
Average hip circumference (cm),Average hip circumference,Sex by Age,Women 50-69,2015,Upper Bound,91.5,,,,,Women 50-69 - Average hip circumference,Women,4.341
Average hip circumference (cm),Average hip circumference,Sex by Age,Women  18-69,2015,Estimated,90,,viz_women_age,Average hip circumference (cm),,Women  18-69 - Average hip circumference,Women,1.055
Average hip circumference (cm),Average hip circumference,Sex by Age,Women  18-69,2015,Lower Bound,89.5,,,,,Women  18-69 - Average hip circumference,Women,8.957
Average hip circumference (cm),Average hip circumference,Sex by Age,Women  18-69,2015,Upper Bound,90.5,,,,,Women  18-69 - Average hip circumference,Women,4.341
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Men,2015,Estimated,,,viz_sex_area,Average hip circumference (cm),,Rural Men - Average hip circumference,Men,1.995
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Men,2015,Lower Bound,,,,,,Rural Men - Average hip circumference,Men,7.088
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Men,2015,Upper Bound,,,,,,Rural Men - Average hip circumference,Men,9.583
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Women,2015,Estimated,,,viz_sex_area,Average hip circumference (cm),,Rural Women - Average hip circumference,Women,1.055
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Women,2015,Lower Bound,,,,,,Rural Women - Average hip circumference,Women,8.957
Average hip circumference (cm),Average hip circumference,Sex by Area,Rural Women,2015,Upper Bound,,,,,,Rural Women - Average hip circumference,Women,4.341
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Men,2015,Estimated,,,viz_sex_area,Average hip circumference (cm),,Urban Men - Average hip circumference,Men,1.995
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Men,2015,Lower Bound,,,,,,Urban Men - Average hip circumference,Men,7.088
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Men,2015,Upper Bound,,,,,,Urban Men - Average hip circumference,Men,9.583
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Women,2015,Estimated,,,viz_sex_area,Average hip circumference (cm),,Urban Women - Average hip circumference,Women,1.055
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Women,2015,Lower Bound,,,,,,Urban Women - Average hip circumference,Women,8.957
Average hip circumference (cm),Average hip circumference,Sex by Area,Urban Women,2015,Upper Bound,,,,,,Urban Women - Average hip circumference,Women,4.341
Average hip circumference (cm),Average hip circumference,Total,Total,2015,Estimated,90.3,,viz_total,Average hip circumference (cm),table_total,1.Total - Average hip circumference,,
Average hip circumference (cm),Average hip circumference,Total,Total,2015,Lower Bound,89.8,,,,table_total,1.Total - Average hip circumference,,
Average hip circumference (cm),Average hip circumference,Total,Total,2015,Upper Bound,90.8,,,,table_total,1.Total - Average hip circumference,,
Average waist circumference (cm),Average waist circumference,Age,18-29,2015,Estimated,72.9,,viz_age,Average waist circumference (cm),,18-29 - Average waist circumference,Total,1.995
Average waist circumference (cm),Average waist circumference,Age,18-29,2015,Lower Bound,71.5,,,,,18-29 - Average waist circumference,Total,7.088
Average waist circumference (cm),Average waist circumference,Age,18-29,2015,Upper Bound,74.4,,,,,18-29 - Average waist circumference,Total,9.583
Average waist circumference (cm),Average waist circumference,Age,30-49,2015,Estimated,77.4,,viz_age,Average waist circumference (cm),,30-49 - Average waist circumference,Total,1.995
Average waist circumference (cm),Average waist circumference,Age,30-49,2015,Lower Bound,76.6,,,,,30-49 - Average waist circumference,Total,7.088
Average waist circumference (cm),Average waist circumference,Age,30-49,2015,Upper Bound,78.2,,,,,30-49 - Average waist circumference,Total,9.583
Average waist circumference (cm),Average waist circumference,Age,50-69,2015,Estimated,79.9,,viz_age,Average waist circumference (cm),,50-69 - Average waist circumference,Total,1.995
Average waist circumference (cm),Average waist circumference,Age,50-69,2015,Lower Bound,78.9,,,,,50-69 - Average waist circumference,Total,7.088
Average waist circumference (cm),Average waist circumference,Age,50-69,2015,Upper Bound,80.9,,,,,50-69 - Average waist circumference,Total,9.583
Average waist circumference (cm),Average waist circumference,Age, 18-69,2015,Estimated,76.6,,viz_age,Average waist circumference (cm),, 18-69 - Average waist circumference,Total,1.995
Average waist circumference (cm),Average waist circumference,Age, 18-69,2015,Lower Bound,75.9,,,,, 18-69 - Average waist circumference,Total,7.088
Average waist circumference (cm),Average waist circumference,Age, 18-69,2015,Upper Bound,77.4,,,,, 18-69 - Average waist circumference,Total,9.583
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 18-29,2015,Estimated,,,viz_age_area,Average waist circumference (cm),,Rural 18-29 - Average waist circumference,Rural,8.957
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 18-29,2015,Lower Bound,,,,,,Rural 18-29 - Average waist circumference,Rural,4.341
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 18-29,2015,Upper Bound,,,,,,Rural 18-29 - Average waist circumference,Rural,1.995
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 30-49,2015,Estimated,,,viz_age_area,Average waist circumference (cm),,Rural 30-49 - Average waist circumference,Rural,8.957
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 30-49,2015,Lower Bound,,,,,,Rural 30-49 - Average waist circumference,Rural,4.341
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 30-49,2015,Upper Bound,,,,,,Rural 30-49 - Average waist circumference,Rural,1.995
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 50-69,2015,Estimated,,,viz_age_area,Average waist circumference (cm),,Rural 50-69 - Average waist circumference,Rural,8.957
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 50-69,2015,Lower Bound,,,,,,Rural 50-69 - Average waist circumference,Rural,4.341
Average waist circumference (cm),Average waist circumference,Age by Area,Rural 50-69,2015,Upper Bound,,,,,,Rural 50-69 - Average waist circumference,Rural,1.995
Average waist circumference (cm),Average waist circumference,Age by Area,Rural  18-69,2015,Estimated,,,viz_age_area,Average waist circumference (cm),,Rural  18-69 - Average waist circumference,Rural,8.957
Average waist circumference (cm),Average waist circumference,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average waist circumference,Rural,4.341
Average waist circumference (cm),Average waist circumference,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average waist circumference,Rural,4.341
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 18-29,2015,Estimated,,,viz_age_area,Average waist circumference (cm),,Urban 18-29 - Average waist circumference,Urban,7.088
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 18-29,2015,Lower Bound,,,,,,Urban 18-29 - Average waist circumference,Urban,9.583
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 18-29,2015,Upper Bound,,,,,,Urban 18-29 - Average waist circumference,Urban,6.084
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 30-49,2015,Estimated,,,viz_age_area,Average waist circumference (cm),,Urban 30-49 - Average waist circumference,Urban,7.088
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 30-49,2015,Lower Bound,,,,,,Urban 30-49 - Average waist circumference,Urban,9.583
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 30-49,2015,Upper Bound,,,,,,Urban 30-49 - Average waist circumference,Urban,6.084
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 50-69,2015,Estimated,,,viz_age_area,Average waist circumference (cm),,Urban 50-69 - Average waist circumference,Urban,7.088
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 50-69,2015,Lower Bound,,,,,,Urban 50-69 - Average waist circumference,Urban,9.583
Average waist circumference (cm),Average waist circumference,Age by Area,Urban 50-69,2015,Upper Bound,,,,,,Urban 50-69 - Average waist circumference,Urban,6.084
Average waist circumference (cm),Average waist circumference,Age by Area,Urban  18-69,2015,Estimated,,,viz_age_area,Average waist circumference (cm),,Urban  18-69 - Average waist circumference,Urban,7.088
Average waist circumference (cm),Average waist circumference,Age by Area,Urban  18-69,2015,Lower Bound,,,,,,Urban  18-69 - Average waist circumference,Urban,9.583
Average waist circumference (cm),Average waist circumference,Age by Area,Urban  18-69,2015,Upper Bound,,,,,,Urban  18-69 - Average waist circumference,Urban,6.084
Average waist circumference (cm),Average waist circumference,Area,Rural,2015,Estimated,75.6,,viz_area,Average waist circumference (cm),,Rural - Average waist circumference,Total,1.995
Average waist circumference (cm),Average waist circumference,Area,Rural,2015,Lower Bound,74.6,,,,,Rural - Average waist circumference,Total,7.088
Average waist circumference (cm),Average waist circumference,Area,Rural,2015,Upper Bound,76.5,,,,,Rural - Average waist circumference,Total,9.583
Average waist circumference (cm),Average waist circumference,Area,Urban,2015,Estimated,77.5,,viz_area,Average waist circumference (cm),,Urban - Average waist circumference,Total,1.995
Average waist circumference (cm),Average waist circumference,Area,Urban,2015,Lower Bound,76.5,,,,,Urban - Average waist circumference,Total,7.088
Average waist circumference (cm),Average waist circumference,Area,Urban,2015,Upper Bound,78.6,,,,,Urban - Average waist circumference,Total,9.583
Average waist circumference (cm),Average waist circumference,Sex,Men,2015,Estimated,77.8,,viz_sex,Average waist circumference (cm),table_total,Men - Average waist circumference,Total,1.995
Average waist circumference (cm),Average waist circumference,Sex,Men,2015,Lower Bound,77,,,,table_total,Men - Average waist circumference,Total,7.088
Average waist circumference (cm),Average waist circumference,Sex,Men,2015,Upper Bound,78.6,,,,table_total,Men - Average waist circumference,Total,9.583
Average waist circumference (cm),Average waist circumference,Sex,Women,2015,Estimated,75.5,,viz_sex,Average waist circumference (cm),table_total,Women - Average waist circumference,Total,1.995
Average waist circumference (cm),Average waist circumference,Sex,Women,2015,Lower Bound,74.8,,,,table_total,Women - Average waist circumference,Total,7.088
Average waist circumference (cm),Average waist circumference,Sex,Women,2015,Upper Bound,76.2,,,,table_total,Women - Average waist circumference,Total,9.583
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 18-29,2015,Estimated,74.5,,viz_men_age,Average waist circumference (cm),,Men 18-29 - Average waist circumference,Men,1.055
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 18-29,2015,Lower Bound,73,,,,,Men 18-29 - Average waist circumference,Men,8.957
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 18-29,2015,Upper Bound,76,,,,,Men 18-29 - Average waist circumference,Men,4.341
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 30-49,2015,Estimated,78.8,,viz_men_age,Average waist circumference (cm),,Men 30-49 - Average waist circumference,Men,1.055
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 30-49,2015,Lower Bound,78,,,,,Men 30-49 - Average waist circumference,Men,8.957
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 30-49,2015,Upper Bound,79.6,,,,,Men 30-49 - Average waist circumference,Men,4.341
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 50-69,2015,Estimated,80.6,,viz_men_age,Average waist circumference (cm),,Men 50-69 - Average waist circumference,Men,1.055
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 50-69,2015,Lower Bound,79.6,,,,,Men 50-69 - Average waist circumference,Men,8.957
Average waist circumference (cm),Average waist circumference,Sex by Age,Men 50-69,2015,Upper Bound,81.6,,,,,Men 50-69 - Average waist circumference,Men,4.341
Average waist circumference (cm),Average waist circumference,Sex by Age,Men  18-69,2015,Estimated,77.8,,viz_men_age,Average waist circumference (cm),,Men  18-69 - Average waist circumference,Men,1.055
Average waist circumference (cm),Average waist circumference,Sex by Age,Men  18-69,2015,Lower Bound,77,,,,,Men  18-69 - Average waist circumference,Men,8.957
Average waist circumference (cm),Average waist circumference,Sex by Age,Men  18-69,2015,Upper Bound,78.6,,,,,Men  18-69 - Average waist circumference,Men,4.341
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 18-29,2015,Estimated,71.4,,viz_women_age,Average waist circumference (cm),,Women 18-29 - Average waist circumference,Women,3.035
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 18-29,2015,Lower Bound,70.1,,,,,Women 18-29 - Average waist circumference,Women,11.49
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 18-29,2015,Upper Bound,72.8,,,,,Women 18-29 - Average waist circumference,Women,4.436
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 30-49,2015,Estimated,76.1,,viz_women_age,Average waist circumference (cm),,Women 30-49 - Average waist circumference,Women,3.035
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 30-49,2015,Lower Bound,75.3,,,,,Women 30-49 - Average waist circumference,Women,11.49
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 30-49,2015,Upper Bound,76.8,,,,,Women 30-49 - Average waist circumference,Women,4.436
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 50-69,2015,Estimated,79.2,,viz_women_age,Average waist circumference (cm),,Women 50-69 - Average waist circumference,Women,3.035
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 50-69,2015,Lower Bound,78.2,,,,,Women 50-69 - Average waist circumference,Women,11.49
Average waist circumference (cm),Average waist circumference,Sex by Age,Women 50-69,2015,Upper Bound,80.2,,,,,Women 50-69 - Average waist circumference,Women,4.436
Average waist circumference (cm),Average waist circumference,Sex by Age,Women  18-69,2015,Estimated,75.5,,viz_women_age,Average waist circumference (cm),,Women  18-69 - Average waist circumference,Women,3.035
Average waist circumference (cm),Average waist circumference,Sex by Age,Women  18-69,2015,Lower Bound,74.8,,,,,Women  18-69 - Average waist circumference,Women,11.49
Average waist circumference (cm),Average waist circumference,Sex by Age,Women  18-69,2015,Upper Bound,76.2,,,,,Women  18-69 - Average waist circumference,Women,4.436
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Men,2015,Estimated,76.5,,viz_sex_area,Average waist circumference (cm),,Rural Men - Average waist circumference,Men,1.055
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Men,2015,Lower Bound,75.5,,,,,Rural Men - Average waist circumference,Men,8.957
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Men,2015,Upper Bound,77.4,,,,,Rural Men - Average waist circumference,Men,4.341
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Women,2015,Estimated,74.7,,viz_sex_area,Average waist circumference (cm),,Rural Women - Average waist circumference,Women,3.035
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Women,2015,Lower Bound,73.8,,,,,Rural Women - Average waist circumference,Women,11.49
Average waist circumference (cm),Average waist circumference,Sex by Area,Rural Women,2015,Upper Bound,75.7,,,,,Rural Women - Average waist circumference,Women,4.436
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Men,2015,Estimated,80.4,,viz_sex_area,Average waist circumference (cm),,Urban Men - Average waist circumference,Men,1.055
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Men,2015,Lower Bound,79.2,,,,,Urban Men - Average waist circumference,Men,8.957
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Men,2015,Upper Bound,81.6,,,,,Urban Men - Average waist circumference,Men,4.341
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Women,2015,Estimated,76.8,,viz_sex_area,Average waist circumference (cm),,Urban Women - Average waist circumference,Women,3.035
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Women,2015,Lower Bound,75.9,,,,,Urban Women - Average waist circumference,Women,11.49
Average waist circumference (cm),Average waist circumference,Sex by Area,Urban Women,2015,Upper Bound,77.7,,,,,Urban Women - Average waist circumference,Women,4.436
Average waist circumference (cm),Average waist circumference,Total,Total,2015,Estimated,76.6,,viz_total,Average waist circumference (cm),table_total,1.Total - Average waist circumference,,
Average waist circumference (cm),Average waist circumference,Total,Total,2015,Lower Bound,75.9,,,,table_total,1.Total - Average waist circumference,,
Average waist circumference (cm),Average waist circumference,Total,Total,2015,Upper Bound,77.4,,,,table_total,1.Total - Average waist circumference,,
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,18-29,2015,Estimated,0.8,,viz_age,Average waist-to-hip ratio,,18-29 - Average waist-to-hip ratio,Total,11.49
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,18-29,2015,Lower Bound,0.8,,,,,18-29 - Average waist-to-hip ratio,Total,4.436
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,18-29,2015,Upper Bound,0.8,,,,,18-29 - Average waist-to-hip ratio,Total,1.055
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,30-49,2015,Estimated,0.85,,viz_age,Average waist-to-hip ratio,,30-49 - Average waist-to-hip ratio,Total,11.49
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,30-49,2015,Lower Bound,0.85,,,,,30-49 - Average waist-to-hip ratio,Total,4.436
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,30-49,2015,Upper Bound,0.85,,,,,30-49 - Average waist-to-hip ratio,Total,1.055
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,50-69,2015,Estimated,0.9,,viz_age,Average waist-to-hip ratio,,50-69 - Average waist-to-hip ratio,Total,11.49
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,50-69,2015,Lower Bound,0.9,,,,,50-69 - Average waist-to-hip ratio,Total,4.436
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,50-69,2015,Upper Bound,0.9,,,,,50-69 - Average waist-to-hip ratio,Total,1.055
Average waist-to-hip ratio,Average waist-to-hip ratio,Age, 18-69,2015,Estimated,0.85,,viz_age,Average waist-to-hip ratio,, 18-69 - Average waist-to-hip ratio,Total,11.49
Average waist-to-hip ratio,Average waist-to-hip ratio,Age, 18-69,2015,Lower Bound,0.85,,,,, 18-69 - Average waist-to-hip ratio,Total,4.436
Average waist-to-hip ratio,Average waist-to-hip ratio,Age, 18-69,2015,Upper Bound,0.85,,,,, 18-69 - Average waist-to-hip ratio,Total,1.055
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 18-29,2015,Estimated,,,viz_age_area,Average waist-to-hip ratio,,Rural 18-29 - Average waist-to-hip ratio,Rural,7.294
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 18-29,2015,Lower Bound,,,,,,Rural 18-29 - Average waist-to-hip ratio,Rural,3.035
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 18-29,2015,Upper Bound,,,,,,Rural 18-29 - Average waist-to-hip ratio,Rural,11.49
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 30-49,2015,Estimated,,,viz_age_area,Average waist-to-hip ratio,,Rural 30-49 - Average waist-to-hip ratio,Rural,7.294
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 30-49,2015,Lower Bound,,,,,,Rural 30-49 - Average waist-to-hip ratio,Rural,3.035
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 30-49,2015,Upper Bound,,,,,,Rural 30-49 - Average waist-to-hip ratio,Rural,11.49
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 50-69,2015,Estimated,,,viz_age_area,Average waist-to-hip ratio,,Rural 50-69 - Average waist-to-hip ratio,Rural,7.294
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 50-69,2015,Lower Bound,,,,,,Rural 50-69 - Average waist-to-hip ratio,Rural,3.035
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural 50-69,2015,Upper Bound,,,,,,Rural 50-69 - Average waist-to-hip ratio,Rural,11.49
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural  18-69,2015,Estimated,,,viz_age_area,Average waist-to-hip ratio,,Rural  18-69 - Average waist-to-hip ratio,Rural,7.294
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average waist-to-hip ratio,Rural,3.035
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average waist-to-hip ratio,Rural,3.035
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 18-29,2015,Estimated,,,viz_age_area,Average waist-to-hip ratio,,Urban 18-29 - Average waist-to-hip ratio,Urban,4.436
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 18-29,2015,Lower Bound,,,,,,Urban 18-29 - Average waist-to-hip ratio,Urban,1.055
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 18-29,2015,Upper Bound,,,,,,Urban 18-29 - Average waist-to-hip ratio,Urban,8.957
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 30-49,2015,Estimated,,,viz_age_area,Average waist-to-hip ratio,,Urban 30-49 - Average waist-to-hip ratio,Urban,4.436
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 30-49,2015,Lower Bound,,,,,,Urban 30-49 - Average waist-to-hip ratio,Urban,1.055
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 30-49,2015,Upper Bound,,,,,,Urban 30-49 - Average waist-to-hip ratio,Urban,8.957
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 50-69,2015,Estimated,,,viz_age_area,Average waist-to-hip ratio,,Urban 50-69 - Average waist-to-hip ratio,Urban,4.436
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 50-69,2015,Lower Bound,,,,,,Urban 50-69 - Average waist-to-hip ratio,Urban,1.055
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban 50-69,2015,Upper Bound,,,,,,Urban 50-69 - Average waist-to-hip ratio,Urban,8.957
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban  18-69,2015,Estimated,,,viz_age_area,Average waist-to-hip ratio,,Urban  18-69 - Average waist-to-hip ratio,Urban,4.436
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban  18-69,2015,Lower Bound,,,,,,Urban  18-69 - Average waist-to-hip ratio,Urban,1.055
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban  18-69,2015,Upper Bound,,,,,,Urban  18-69 - Average waist-to-hip ratio,Urban,8.957
