Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Average number of days of alcohol consumption among current drinkers,Average days,Area,Urban,2015,Upper Bound,10.66,,,,,Urban - Average days,Total,3.829
Average number of days of alcohol consumption among current drinkers,Average days,Area,Rural,2015,Upper Bound,6.523,,,,,Rural - Average days,Total,3.829
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women Age Group 1,2015,Upper Bound,10.41,,,,,Women Age Group 1 - Average days,Women,4.644
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women Age Group 2,2015,Upper Bound,1.829,,,,,Women Age Group 2 - Average days,Women,4.644
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women Age Group 3,2015,Upper Bound,3.05,,,,,Women Age Group 3 - Average days,Women,4.644
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women Age Group 4,2015,Upper Bound,5.343,,,,,Women Age Group 4 - Average days,Women,4.644
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Men Age Group 1,2015,Upper Bound,2.878,,,,,Men Age Group 1 - Average days,Men,4.155
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Men Age Group 2,2015,Upper Bound,12.46,,,,,Men Age Group 2 - Average days,Men,4.155
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Men Age Group 3,2015,Upper Bound,2.066,,,,,Men Age Group 3 - Average days,Men,4.155
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Men Age Group 4,2015,Upper Bound,6.628,,,,,Men Age Group 4 - Average days,Men,4.155
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Urban Men,2015,Upper Bound,12.13,,,,,Urban Men - Average days,Men,4.155
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Rural Men,2015,Upper Bound,3.829,,,,,Rural Men - Average days,Men,4.155
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Urban Women,2015,Upper Bound,4.155,,,,,Urban Women - Average days,Women,4.644
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Rural Women,2015,Upper Bound,4.644,,,,,Rural Women - Average days,Women,4.644
Average number of days of alcohol consumption among current drinkers,Average days,Age by Area,Urban Age Group 1,2015,Upper Bound,10.57,,,,,Urban Age Group 1 - Average days,Urban,10.66
Average number of days of alcohol consumption among current drinkers,Average days,Age by Area,Rural Age Group 1,2015,Upper Bound,11.8,,,,,Rural Age Group 1 - Average days,Rural,6.523
Average number of days of alcohol consumption among current drinkers,Average days,Age by Area,Urban Age Group 2,2015,Upper Bound,7.525,,,,,Urban Age Group 2 - Average days,Urban,10.66
Average number of days of alcohol consumption among current drinkers,Average days,Age by Area,Rural Age Group 2,2015,Upper Bound,2.697,,,,,Rural Age Group 2 - Average days,Rural,6.523
Average number of days of alcohol consumption among current drinkers,Average days,Age by Area,Urban Age Group 3,2015,Upper Bound,10.66,,,,,Urban Age Group 3 - Average days,Urban,10.66
Average number of days of alcohol consumption among current drinkers,Average days,Age by Area,Rural Age Group 3,2015,Upper Bound,6.523,,,,,Rural Age Group 3 - Average days,Rural,6.523
Average number of days of alcohol consumption among current drinkers,Average days,Age by Area,Urban Age Group 4,2015,Upper Bound,10.41,,,,,Urban Age Group 4 - Average days,Urban,10.66
Average number of days of alcohol consumption among current drinkers,Average days,Age by Area,Rural Age Group 4,2015,Lower Bound,1.829,,,,,Rural Age Group 4 - Average days,Rural,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Total,Total,2015,Estimated,3.05,,viz_total,Frequency of days of alcohol consumption among current drinkers,table_total,1.Total - 1.Daily,"",
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Men,2015,Estimated,5.343,,viz_sex,Frequency of days of alcohol consumption among current drinkers,table_total,Men - 1.Daily,Total,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Women,2015,Estimated,2.878,,viz_sex,Frequency of days of alcohol consumption among current drinkers,table_total,Women - 1.Daily,Total,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 1,2015,Estimated,12.46,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 1 - 1.Daily,Total,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 2,2015,Estimated,2.066,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 2 - 1.Daily,Total,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 3,2015,Estimated,6.628,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 3 - 1.Daily,Total,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 4,2015,Estimated,12.13,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 4 - 1.Daily,Total,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Urban,2015,Estimated,3.829,,viz_area,Frequency of days of alcohol consumption among current drinkers,,Urban - 1.Daily,Total,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Rural,2015,Estimated,4.155,,viz_area,Frequency of days of alcohol consumption among current drinkers,,Rural - 1.Daily,Total,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 1,2015,Estimated,4.644,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 1 - 1.Daily,Women,2.878
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 2,2015,Estimated,10.57,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 2 - 1.Daily,Women,2.878
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 3,2015,Estimated,11.8,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 3 - 1.Daily,Women,2.878
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 4,2015,Estimated,7.525,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 4 - 1.Daily,Women,2.878
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 1,2015,Estimated,2.697,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 1 - 1.Daily,Men,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 2,2015,Estimated,10.66,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 2 - 1.Daily,Men,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 3,2015,Estimated,6.523,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 3 - 1.Daily,Men,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 4,2015,Estimated,10.41,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 4 - 1.Daily,Men,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Urban Men,2015,Estimated,1.829,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Urban Men - 1.Daily,Men,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Rural Men,2015,Estimated,3.05,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Rural Men - 1.Daily,Men,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Urban Women,2015,Estimated,5.343,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Urban Women - 1.Daily,Women,2.878
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Rural Women,2015,Estimated,2.878,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Rural Women - 1.Daily,Women,2.878
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 1,2015,Estimated,12.46,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 1 - 1.Daily,Urban,3.829
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 1,2015,Estimated,2.066,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 1 - 1.Daily,Rural,4.155
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 2,2015,Estimated,6.628,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 2 - 1.Daily,Urban,3.829
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 2,2015,Estimated,12.13,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 2 - 1.Daily,Rural,4.155
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 3,2015,Estimated,3.829,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 3 - 1.Daily,Urban,3.829
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 3,2015,Estimated,4.155,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 3 - 1.Daily,Rural,4.155
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 4,2015,Estimated,4.644,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 4 - 1.Daily,Urban,3.829
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 4,2015,Estimated,10.57,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 4 - 1.Daily,Rural,4.155
Frequency of days of alcohol consumption among current drinkers,1.Daily,Total,Total,2015,Lower Bound,11.8,,,,table_total,1.Total - 1.Daily,"",
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Men,2015,Lower Bound,7.525,,,,table_total,Men - 1.Daily,Total,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Women,2015,Lower Bound,2.697,,,,table_total,Women - 1.Daily,Total,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 1,2015,Lower Bound,10.66,,,,,Age Group 1 - 1.Daily,Total,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 2,2015,Lower Bound,6.523,,,,,Age Group 2 - 1.Daily,Total,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 3,2015,Lower Bound,10.41,,,,,Age Group 3 - 1.Daily,Total,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 4,2015,Lower Bound,1.829,,,,,Age Group 4 - 1.Daily,Total,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Urban,2015,Lower Bound,3.05,,,,,Urban - 1.Daily,Total,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Rural,2015,Lower Bound,5.343,,,,,Rural - 1.Daily,Total,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 1,2015,Lower Bound,2.878,,,,,Women Age Group 1 - 1.Daily,Women,2.697
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 2,2015,Lower Bound,12.46,,,,,Women Age Group 2 - 1.Daily,Women,2.697
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 3,2015,Lower Bound,2.066,,,,,Women Age Group 3 - 1.Daily,Women,2.697
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 4,2015,Lower Bound,6.628,,,,,Women Age Group 4 - 1.Daily,Women,2.697
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 1,2015,Lower Bound,12.13,,,,,Men Age Group 1 - 1.Daily,Men,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 2,2015,Lower Bound,3.829,,,,,Men Age Group 2 - 1.Daily,Men,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 3,2015,Lower Bound,4.155,,,,,Men Age Group 3 - 1.Daily,Men,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 4,2015,Lower Bound,4.644,,,,,Men Age Group 4 - 1.Daily,Men,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Urban Men,2015,Lower Bound,10.57,,,,,Urban Men - 1.Daily,Men,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Rural Men,2015,Lower Bound,11.8,,,,,Rural Men - 1.Daily,Men,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Urban Women,2015,Lower Bound,7.525,,,,,Urban Women - 1.Daily,Women,2.697
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Rural Women,2015,Lower Bound,2.697,,,,,Rural Women - 1.Daily,Women,2.697
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 1,2015,Lower Bound,10.66,,,,,Urban Age Group 1 - 1.Daily,Urban,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 1,2015,Lower Bound,6.523,,,,,Rural Age Group 1 - 1.Daily,Rural,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 2,2015,Lower Bound,10.41,,,,,Urban Age Group 2 - 1.Daily,Urban,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 2,2015,Lower Bound,1.829,,,,,Rural Age Group 2 - 1.Daily,Rural,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 3,2015,Lower Bound,3.05,,,,,Urban Age Group 3 - 1.Daily,Urban,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 3,2015,Lower Bound,5.343,,,,,Rural Age Group 3 - 1.Daily,Rural,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 4,2015,Lower Bound,2.878,,,,,Urban Age Group 4 - 1.Daily,Urban,3.05
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 4,2015,Lower Bound,12.46,,,,,Rural Age Group 4 - 1.Daily,Rural,5.343
Frequency of days of alcohol consumption among current drinkers,1.Daily,Total,Total,2015,Upper Bound,2.066,,,,table_total,1.Total - 1.Daily,"",
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Men,2015,Upper Bound,6.628,,,,table_total,Men - 1.Daily,Total,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Women,2015,Upper Bound,12.13,,,,table_total,Women - 1.Daily,Total,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 1,2015,Upper Bound,3.829,,,,,Age Group 1 - 1.Daily,Total,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 2,2015,Upper Bound,4.155,,,,,Age Group 2 - 1.Daily,Total,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 3,2015,Upper Bound,4.644,,,,,Age Group 3 - 1.Daily,Total,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age,Age Group 4,2015,Upper Bound,10.57,,,,,Age Group 4 - 1.Daily,Total,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Urban,2015,Upper Bound,11.8,,,,,Urban - 1.Daily,Total,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Rural,2015,Upper Bound,7.525,,,,,Rural - 1.Daily,Total,2.066
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 1,2015,Upper Bound,2.697,,,,,Women Age Group 1 - 1.Daily,Women,12.13
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 2,2015,Upper Bound,10.66,,,,,Women Age Group 2 - 1.Daily,Women,12.13
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 3,2015,Upper Bound,6.523,,,,,Women Age Group 3 - 1.Daily,Women,12.13
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women Age Group 4,2015,Upper Bound,10.41,,,,,Women Age Group 4 - 1.Daily,Women,12.13
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 1,2015,Upper Bound,1.829,,,,,Men Age Group 1 - 1.Daily,Men,6.628
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 2,2015,Upper Bound,3.05,,,,,Men Age Group 2 - 1.Daily,Men,6.628
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 3,2015,Upper Bound,5.343,,,,,Men Age Group 3 - 1.Daily,Men,6.628
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men Age Group 4,2015,Upper Bound,2.878,,,,,Men Age Group 4 - 1.Daily,Men,6.628
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Urban Men,2015,Upper Bound,12.46,,,,,Urban Men - 1.Daily,Men,6.628
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Rural Men,2015,Upper Bound,2.066,,,,,Rural Men - 1.Daily,Men,6.628
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Urban Women,2015,Upper Bound,6.628,,,,,Urban Women - 1.Daily,Women,12.13
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Area,Rural Women,2015,Upper Bound,12.13,,,,,Rural Women - 1.Daily,Women,12.13
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 1,2015,Upper Bound,3.829,,,,,Urban Age Group 1 - 1.Daily,Urban,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 1,2015,Upper Bound,4.155,,,,,Rural Age Group 1 - 1.Daily,Rural,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 2,2015,Upper Bound,4.644,,,,,Urban Age Group 2 - 1.Daily,Urban,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 2,2015,Upper Bound,10.57,,,,,Rural Age Group 2 - 1.Daily,Rural,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 3,2015,Upper Bound,11.8,,,,,Urban Age Group 3 - 1.Daily,Urban,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 3,2015,Upper Bound,7.525,,,,,Rural Age Group 3 - 1.Daily,Rural,7.525
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban Age Group 4,2015,Upper Bound,2.697,,,,,Urban Age Group 4 - 1.Daily,Urban,11.8
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural Age Group 4,2015,Lower Bound,10.66,,,,,Rural Age Group 4 - 1.Daily,Rural,5.343
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Total,Total,2015,Estimated,6.523,,viz_total,Frequency of days of alcohol consumption among current drinkers,table_total,1.Total - 2.5-6 days per week,"",
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex,Men,2015,Estimated,10.41,,viz_sex,Frequency of days of alcohol consumption among current drinkers,table_total,Men - 2.5-6 days per week,Total,6.523
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex,Women,2015,Estimated,1.829,,viz_sex,Frequency of days of alcohol consumption among current drinkers,table_total,Women - 2.5-6 days per week,Total,6.523
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age,Age Group 1,2015,Estimated,3.05,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 1 - 2.5-6 days per week,Total,6.523
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age,Age Group 2,2015,Estimated,5.343,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 2 - 2.5-6 days per week,Total,6.523
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age,Age Group 3,2015,Estimated,2.878,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 3 - 2.5-6 days per week,Total,6.523
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age,Age Group 4,2015,Estimated,12.46,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 4 - 2.5-6 days per week,Total,6.523
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Area,Urban,2015,Estimated,2.066,,viz_area,Frequency of days of alcohol consumption among current drinkers,,Urban - 2.5-6 days per week,Total,6.523
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Area,Rural,2015,Estimated,6.628,,viz_area,Frequency of days of alcohol consumption among current drinkers,,Rural - 2.5-6 days per week,Total,6.523
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Women Age Group 1,2015,Estimated,12.13,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 1 - 2.5-6 days per week,Women,1.829
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Women Age Group 2,2015,Estimated,3.829,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 2 - 2.5-6 days per week,Women,1.829
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Women Age Group 3,2015,Estimated,4.155,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 3 - 2.5-6 days per week,Women,1.829
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Women Age Group 4,2015,Estimated,4.644,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 4 - 2.5-6 days per week,Women,1.829
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Men Age Group 1,2015,Estimated,10.57,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 1 - 2.5-6 days per week,Men,10.41
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Men Age Group 2,2015,Estimated,11.8,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 2 - 2.5-6 days per week,Men,10.41
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Men Age Group 3,2015,Estimated,7.525,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 3 - 2.5-6 days per week,Men,10.41
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Men Age Group 4,2015,Estimated,2.697,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 4 - 2.5-6 days per week,Men,10.41
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Area,Urban Men,2015,Estimated,10.66,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Urban Men - 2.5-6 days per week,Men,10.41
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Area,Rural Men,2015,Estimated,6.523,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Rural Men - 2.5-6 days per week,Men,10.41
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Area,Urban Women,2015,Estimated,10.41,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Urban Women - 2.5-6 days per week,Women,1.829
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Area,Rural Women,2015,Estimated,1.829,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Rural Women - 2.5-6 days per week,Women,1.829
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age by Area,Urban Age Group 1,2015,Estimated,3.05,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 1 - 2.5-6 days per week,Urban,2.066
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age by Area,Rural Age Group 1,2015,Estimated,5.343,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 1 - 2.5-6 days per week,Rural,6.628
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age by Area,Urban Age Group 2,2015,Estimated,2.878,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 2 - 2.5-6 days per week,Urban,2.066
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age by Area,Rural Age Group 2,2015,Estimated,12.46,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 2 - 2.5-6 days per week,Rural,6.628
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age by Area,Urban Age Group 3,2015,Estimated,2.066,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 3 - 2.5-6 days per week,Urban,2.066
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age by Area,Rural Age Group 3,2015,Estimated,6.628,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 3 - 2.5-6 days per week,Rural,6.628
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age by Area,Urban Age Group 4,2015,Estimated,12.13,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 4 - 2.5-6 days per week,Urban,2.066
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age by Area,Rural Age Group 4,2015,Estimated,3.829,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 4 - 2.5-6 days per week,Rural,6.628
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Total,Total,2015,Lower Bound,4.155,,,,table_total,1.Total - 2.5-6 days per week,"",
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex,Men,2015,Lower Bound,4.644,,,,table_total,Men - 2.5-6 days per week,Total,4.155
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex,Women,2015,Lower Bound,10.57,,,,table_total,Women - 2.5-6 days per week,Total,4.155
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age,Age Group 1,2015,Lower Bound,11.8,,,,,Age Group 1 - 2.5-6 days per week,Total,4.155
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age,Age Group 2,2015,Lower Bound,7.525,,,,,Age Group 2 - 2.5-6 days per week,Total,4.155
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age,Age Group 3,2015,Lower Bound,2.697,,,,,Age Group 3 - 2.5-6 days per week,Total,4.155
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Age,Age Group 4,2015,Lower Bound,10.66,,,,,Age Group 4 - 2.5-6 days per week,Total,4.155
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Area,Urban,2015,Lower Bound,6.523,,,,,Urban - 2.5-6 days per week,Total,4.155
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Area,Rural,2015,Lower Bound,10.41,,,,,Rural - 2.5-6 days per week,Total,4.155
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Women Age Group 1,2015,Lower Bound,1.829,,,,,Women Age Group 1 - 2.5-6 days per week,Women,10.57
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Women Age Group 2,2015,Lower Bound,3.05,,,,,Women Age Group 2 - 2.5-6 days per week,Women,10.57
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Women Age Group 3,2015,Lower Bound,5.343,,,,,Women Age Group 3 - 2.5-6 days per week,Women,10.57
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Women Age Group 4,2015,Lower Bound,2.878,,,,,Women Age Group 4 - 2.5-6 days per week,Women,10.57
Frequency of days of alcohol consumption among current drinkers,2.5-6 days per week,Sex by Age,Men Age Group 1,2015,Lower Bound,12.46,,,,,Men Age Group 1 - 2.5-6 days per week,Men,4.644
